,M2.5_971259,M2.5_971259_Body,M2.5_971259_error_Body,M2.5_971259_P,M2.5_971259_error_P,M2.5_971259_SV,M2.5_971259_error_SV,M2.5_971259_SH,M2.5_971259_error_SH
986,,2.2719415030178313e-05,3.8511006573136805e-06,1.3756818307435123e-12,3.1959970972910535e-07,1.4317720244707092e-10,2.642755910113887e-06,6.627742321675079e-10,3.8511006573136805e-06
987,,2.8847242732108264e-05,3.5253795655620157e-06,9.994233018413207e-13,3.2579961782555506e-07,4.1238205551710563e-10,2.844970297247324e-06,1.2165228285116844e-09,3.5253795655620157e-06
988,,3.257316271594492e-05,3.5498478406562805e-06,6.950546803318078e-13,3.475511435316118e-07,3.3752316028122833e-10,3.225709359125338e-06,1.3924320162784222e-09,3.5498478406562805e-06
989,,1.605007248298493e-05,3.845074573292732e-06,7.588938726413659e-13,3.001469202089031e-07,1.592697902431748e-10,2.793170707977021e-06,4.1712324758683354e-10,3.845074573292732e-06
990,,2.9920156291663993e-05,3.819023900405668e-06,5.374057248225325e-13,3.473149494235159e-07,3.1378191281445055e-10,3.312039859950044e-06,1.1896021419724992e-09,3.819023900405668e-06
991,,2.7573483170120753e-05,3.415070783481529e-06,3.9382828159566104e-13,2.783422378633644e-07,1.552458936678739e-10,3.2028475910797672e-06,9.329470675744572e-10,3.415070783481529e-06
992,,1.1157384664341722e-05,3.8819112637977085e-06,3.4805936952858287e-13,2.6475140568502127e-07,5.36626842243242e-11,2.5086269002056225e-06,1.7446220455902827e-10,3.8819112637977085e-06
993,,1.4134957956618856e-05,3.802432680981514e-06,2.0949775346391464e-13,2.14826379518665e-07,7.740640387320201e-11,2.475383941371049e-06,2.6655686057429457e-10,3.802432680981514e-06
994,,1.4303544548690862e-05,3.5571164422245844e-06,2.1285739261067914e-13,2.1990711066814543e-07,7.634910916388216e-11,2.8558779277220983e-06,2.5936249546389377e-10,3.5571164422245844e-06
995,,9.785551893331401e-06,4.150647635496961e-06,1.5812915756871312e-13,1.9482382009151244e-07,3.1902231676788646e-11,2.506157791187798e-06,1.4043091520147082e-10,4.150647635496961e-06
996,,8.8217850070978e-06,3.4624418619909347e-06,1.2800153408701396e-13,2.110216068682956e-07,1.617893523392853e-10,3.4163981704748996e-06,2.225894774777463e-10,3.4624418619909347e-06
997,,1.0381833344659146e-05,3.828114589612797e-06,9.219630963177369e-14,2.3063573976981947e-07,6.181893305481227e-11,2.8747430307001593e-06,1.764315113598718e-10,3.828114589612797e-06
998,,7.01758098984056e-06,3.5143534795347104e-06,7.686241735173396e-14,1.6527159105005287e-07,1.57830585167425e-11,2.7588808279768123e-06,5.740809553397991e-11,3.5143534795347104e-06
999,,2.0408830370970072e-05,3.912161667038099e-06,3.9924314429932716e-14,1.5900694694874448e-07,1.7995605067447883e-10,3.5241207160157832e-06,6.154366972529744e-10,3.912161667038099e-06
1000,,1.0190204795492904e-05,3.885962627665431e-06,2.5059763718215566e-14,1.1073823818832324e-07,4.982202935303905e-11,2.9723080868576016e-06,1.5516604017312927e-10,3.885962627665431e-06
1001,,2.925217979907735e-06,3.58760003625129e-06,1.7903480457923866e-14,1.420446786599534e-07,6.676126498054124e-12,2.999142652283376e-06,1.683419959528e-11,3.58760003625129e-06
1002,,6.407187663694153e-06,3.890901242690626e-06,1.0960849545304217e-14,1.0889938751808723e-07,2.5072520241421225e-11,2.5557260338149184e-06,7.2111954321682e-11,3.890901242690626e-06
1003,,9.524456774797457e-06,3.7207462732978048e-06,5.878099106989166e-15,9.312085031047219e-08,6.096858113459973e-11,3.139604418626883e-06,1.4905047313853086e-10,3.7207462732978048e-06
1004,,6.964674299304276e-06,4.226156630589411e-06,1.6831433685514523e-15,1.0076699545566176e-07,1.7553470557724624e-12,2.54971321556696e-06,3.928673779907762e-11,4.226156630589411e-06
1005,,4.18766050480551e-06,3.96625211092208e-06,2.0686602500532906e-15,9.059415187748e-08,1.8218601025042747e-11,2.8587223891970813e-06,3.335029177110944e-11,3.96625211092208e-06
1006,,1.988869689662792e-06,4.235264061126989e-06,8.265248280914583e-16,6.014819200762498e-08,1.3757950418950375e-13,2.99858452831792e-06,6.3612803782261865e-12,4.235264061126989e-06
1007,,5.94025743454316e-06,4.001192503653436e-06,2.7145256848860254e-16,5.25623770557075e-08,3.814807404324439e-12,2.640948034031395e-06,2.7330128572692675e-11,4.001192503653436e-06
1008,,9.01844399337394e-06,3.9622495791556765e-06,6.516429843099056e-16,4.120395416328267e-08,4.875076088033798e-12,3.0605130586312715e-06,9.875692755229797e-11,3.9622495791556765e-06
1009,,2.7924949261989176e-06,4.115389052337042e-06,1.834238646947792e-16,4.6720003784283504e-08,6.436567073774479e-12,2.6720547887998046e-06,1.4024585657819519e-11,4.115389052337042e-06
1010,,3.9799501103809925e-06,3.831376143340976e-06,2.3432305715079703e-16,5.1879188339771145e-08,2.452447981503933e-13,3.0900904505116402e-06,1.386163295073733e-11,3.831376143340976e-06
1011,,1.9290575013986643e-06,3.9226102036533176e-06,1.9880150797804702e-16,4.858309497044517e-08,5.9135416994811595e-12,3.1015197086398845e-06,8.127049792469799e-12,3.9226102036533176e-06
1012,,4.7562138764141485e-06,3.716960509823342e-06,4.937189818299006e-16,5.0911143245651216e-08,2.5539949137712002e-12,3.294162216783703e-06,2.464215324195154e-11,3.716960509823342e-06
1013,,1.527269862103062e-05,3.936291207336134e-06,8.330967827639745e-16,5.114493832365852e-08,2.7948444159663065e-11,2.7382019816704103e-06,2.992141688032776e-10,3.936291207336134e-06
1014,,1.06798689110295e-06,3.837810529803215e-06,1.21993982336805e-15,9.639063179019809e-08,2.032832428083803e-12,3.2594518633709728e-06,3.222579745134824e-12,3.837810529803215e-06
1015,,1.3230617103609438e-05,3.5217990499424276e-06,2.7956154414828474e-15,9.338467188774213e-08,5.4014614035506395e-11,3.2038846885340203e-06,2.337618847116082e-10,3.5217990499424276e-06
1016,,8.26105782531502e-06,3.7407966035809425e-06,7.192961583301216e-15,1.1242639543921837e-07,2.5082807723724404e-11,2.8871478864478654e-06,9.325236680946517e-11,3.7407966035809425e-06
1017,,2.27484023181076e-06,4.039219950580316e-06,1.4074446308836252e-14,1.0584236780827674e-07,3.7964296748067555e-11,2.51091606973294e-06,4.355831933165948e-11,4.039219950580316e-06
1018,,1.1660467542149646e-05,3.933931862625679e-06,2.0238926589054165e-14,1.1176492927224051e-07,2.942627990295954e-11,3.0098067309555337e-06,1.8297406042612647e-10,3.933931862625679e-06
1019,,1.2100563084093581e-05,4.252603198586557e-06,4.020719200352671e-14,1.399741437229308e-07,5.507859883203821e-11,2.9340483640426454e-06,1.9727091462236168e-10,4.252603198586557e-06
1020,,7.391379944108899e-06,4.589068328569368e-06,3.628911967626129e-14,1.7112961122603814e-07,3.6516218458868404e-11,2.8053032524717842e-06,9.93773601596144e-11,4.589068328569368e-06
1021,,1.3474448863697355e-05,3.955634625537374e-06,4.1920644775971774e-14,1.8301652084204886e-07,4.668116234403813e-11,2.7595976324557314e-06,2.3421700260066564e-10,3.955634625537374e-06
1022,,1.0046645859113148e-05,4.027246607687823e-06,8.405363418825856e-14,1.7866053149433897e-07,5.583954083975267e-11,2.3570577942770863e-06,1.5998704452868686e-10,4.027246607687823e-06
1023,,1.2919470539123896e-05,4.333742204084954e-06,9.569791969745633e-14,2.1228411268186055e-07,1.1925961892866077e-10,2.0781084592555714e-06,2.8646939024390166e-10,4.333742204084954e-06
1024,,2.0805893103253192e-05,3.7074839842707566e-06,1.392599744285001e-13,2.0350585844556798e-07,1.1878578936824657e-10,1.9951511073457103e-06,5.677280671370211e-10,3.7074839842707566e-06
1025,,1.473889060115466e-05,4.18491974422317e-06,1.7483728616966087e-13,2.0541471534717558e-07,5.088792870833544e-11,2.827684523112825e-06,2.7841339922778365e-10,4.18491974422317e-06
1026,,1.57591328938105e-05,4.0757815464073066e-06,2.2831324368482496e-13,2.4939806604460944e-07,1.0020727120083199e-10,2.220902442947792e-06,3.648171108253719e-10,4.0757815464073066e-06
1027,,6.8053844893338945e-06,3.745031377735961e-06,3.3054143204705667e-13,2.450670861567699e-07,6.410904861780445e-11,2.6756713769283947e-06,1.104265832780001e-10,3.745031377735961e-06
1028,,1.9183240134796477e-05,3.974809512887027e-06,3.418247510725589e-13,2.4873397498632666e-07,1.746859577636494e-10,1.7018128230042394e-06,5.664510316001872e-10,3.974809512887027e-06
1029,,2.470034499013446e-05,3.4716364917075294e-06,3.35440416782819e-13,2.6103968423305887e-07,1.5957055119138906e-10,1.7519587667138053e-06,7.503847386334256e-10,3.4716364917075294e-06
1030,,2.4282375466102086e-05,4.285428353614369e-06,4.04715826934522e-13,2.942391139835564e-07,1.562233070721062e-10,2.1766847141640035e-06,7.324343166577053e-10,4.285428353614369e-06
1031,,1.286939208819427e-05,4.064168313728124e-06,4.955084391024019e-13,2.8346002471070094e-07,6.896479484672055e-11,2.2095663040394846e-06,2.436815392962762e-10,4.064168313728124e-06
1032,,1.2038951134420819e-05,4.229815713599733e-06,4.734052829912299e-13,3.206465365218367e-07,9.92551879289462e-11,2.5773274255985352e-06,2.3667114611176047e-10,4.229815713599733e-06
1033,,1.648382151472035e-05,4.711696094629925e-06,5.798561066471899e-13,2.9402782073828247e-07,1.3390548957522766e-10,1.5870297208064698e-06,3.896569556380145e-10,4.711696094629925e-06
1034,,2.048498499455549e-05,3.9630928531124746e-06,6.42312569486607e-13,2.7479206722462633e-07,1.62553475119616e-10,1.552621875601841e-06,5.58157053542745e-10,3.9630928531124746e-06
1035,,2.2867334381910327e-05,4.339603551670478e-06,7.50845196864549e-13,2.795147719128011e-07,9.684382384385437e-11,2.0324117603543424e-06,6.384151255103112e-10,4.339603551670478e-06
1036,,2.614390206121919e-05,4.388940433979086e-06,8.193611997673608e-13,3.351815226958476e-07,1.960633237393504e-10,1.2873490502569707e-06,8.723948027099599e-10,4.388940433979086e-06
1037,,3.236451762742272e-05,3.274502239662744e-06,8.944152461615346e-13,3.1109626080892706e-07,1.9472350706986454e-10,1.5012376544997394e-06,1.2636850083459106e-09,3.274502239662744e-06
1038,,2.8479123823839487e-05,4.151657062712699e-06,1.1022127529069186e-12,3.2938134835878454e-07,1.6910835736657894e-10,1.3938031929155673e-06,9.887758548689932e-10,4.151657062712699e-06
1039,,2.621120789594646e-05,3.5665291839709765e-06,1.0548466912746245e-12,2.831242594443897e-07,1.4278390834302482e-10,1.186415920957864e-06,8.279415525032764e-10,3.5665291839709765e-06
1040,,2.666327525083961e-05,4.242061541794525e-06,1.1573518528958422e-12,3.3265793914714757e-07,1.4455191776601937e-10,1.3953476025105964e-06,8.770869936318328e-10,4.242061541794525e-06
1041,,2.235512247398012e-05,4.148339588070118e-06,1.2513572821564527e-12,3.1844157881507936e-07,1.5802063008449327e-10,1.327488669033636e-06,6.679441336522256e-10,4.148339588070118e-06
1042,,2.426520686218263e-05,4.04708326704509e-06,1.315138917988538e-12,3.302110871790784e-07,1.5293679895255919e-10,1.2173560363444895e-06,7.581196725432384e-10,4.04708326704509e-06
1043,,2.4652877706493613e-05,3.987755552226852e-06,1.4964494493941442e-12,3.136417047863872e-07,1.4536101798242684e-10,1.03326181551411e-06,7.606310868512081e-10,3.987755552226852e-06
1044,,2.2546290311344765e-05,4.058790290416552e-06,1.660544339557935e-12,2.8351577060640073e-07,1.380187133191019e-10,5.666594308316112e-07,5.933014961253377e-10,4.058790290416552e-06
1045,,2.8916234923253647e-05,3.940051781862305e-06,1.6346535995169214e-12,3.172644439077224e-07,1.361808095242915e-10,8.373254535891124e-07,9.819167252348978e-10,3.940051781862305e-06
1046,,2.1567653479212707e-05,4.0873526308564e-06,1.8557324282835863e-12,3.405520174081194e-07,1.2866693762897895e-10,9.532153730929286e-07,6.166593534747606e-10,4.0873526308564e-06
1047,,2.8982547450813355e-05,4.274392660630275e-06,1.856656910054576e-12,3.4576955289231937e-07,1.1250676304607693e-10,6.075285764989384e-07,9.85822418337821e-10,4.274392660630275e-06
1048,,3.4762871778720194e-05,3.2908962740516075e-06,1.876429004844626e-12,3.2190157479405547e-07,1.1868844924140724e-10,4.578931576733313e-07,1.3321971907335488e-09,3.2908962740516075e-06
1049,,2.6440725667533487e-05,4.303782287987279e-06,1.9253210340686362e-12,3.2396400766612654e-07,9.582624824347573e-11,7.958908965039203e-07,8.397234273982219e-10,4.303782287987279e-06
1050,,3.135305127013321e-05,3.3535419179150248e-06,2.704459085572425e-12,3.2347689784107e-07,9.639373385584408e-11,4.004040139412782e-07,1.1155087561312265e-09,3.3535419179150248e-06
1051,,2.4647334500097207e-05,3.868197319673761e-06,2.297078797428943e-12,3.154783363887824e-07,1.1024409244863201e-10,5.812612035239418e-07,6.774516629829407e-10,3.868197319673761e-06
1052,,1.6732374153031872e-05,3.4223244016175668e-06,1.9376246288471785e-12,2.82270247414834e-07,8.203270172918322e-11,9.367125006625774e-07,3.7536600690374357e-10,3.4223244016175668e-06
1053,,4.7502044754988635e-05,2.172957569435217e-06,8.596513217128497e-12,2.549525076451206e-07,1.211751526949416e-11,1.8568274725300957e-06,2.237345075287733e-09,2.172957569435217e-06
1054,,4.3997776216406735e-05,1.4815542729434546e-06,7.808633941276831e-12,2.42811310670697e-07,1.2572729247764016e-11,1.8225613129373501e-06,1.944491733760718e-09,1.4815542729434546e-06
1055,,4.048384316420099e-05,2.27578960928717e-06,4.339759285949025e-12,2.5111577603766037e-07,2.6820876582709818e-11,1.1186008296459597e-06,1.6544220692467237e-09,2.27578960928717e-06
1056,,3.5994079131106156e-05,2.623802283198915e-06,3.845130689731657e-12,2.453030045068893e-07,2.547302844329101e-11,1.2256335151876016e-06,1.313888787213967e-09,2.623802283198915e-06
1057,,3.7437246736133e-05,2.0146223508291196e-06,3.3315029541537813e-12,2.4133782182470463e-07,3.787158879823954e-12,1.6435768640466835e-06,1.40633829364726e-09,2.0146223508291196e-06
1058,,3.3473483923208705e-05,2.482432366511096e-06,2.9565033454350956e-12,2.378742773422318e-07,1.553260044083086e-11,1.0294116772195056e-06,1.1381883249986958e-09,2.482432366511096e-06
1059,,3.429313608108699e-05,2.602692833100409e-06,2.0708422844297113e-12,1.827680557366283e-07,5.9882531713151405e-12,1.1149793476165124e-06,1.1854787436082068e-09,2.602692833100409e-06
1060,,4.0087244741637815e-05,2.2618467984398433e-06,2.475122172375065e-12,2.3454323999006018e-07,2.989075135091914e-12,1.7216481280139498e-06,1.587483989862703e-09,2.2618467984398433e-06
1061,,3.3156809946964436e-05,2.3967703002504006e-06,2.7172131781885992e-12,2.574839016258329e-07,3.0159234068848455e-12,1.5103104943787086e-06,1.104666912400367e-09,2.3967703002504006e-06
1062,,4.442855005231086e-05,2.280308654661515e-06,2.414599585592326e-12,2.2790396509075456e-07,8.846406977687248e-12,1.8188835746303808e-06,1.9830437691506094e-09,2.280308654661515e-06
1063,,2.7982555707288007e-05,3.1816936441087537e-06,1.7068775550450617e-12,2.219544988832361e-07,1.7103001026975959e-12,1.1381266118923581e-06,7.822700144189695e-10,3.1816936441087537e-06
1064,,3.484524441605861e-05,2.2409498280045963e-06,1.3590312907915876e-12,2.2228253135357294e-07,5.117666641159236e-12,1.250374775899411e-06,1.2334366435793128e-09,2.2409498280045963e-06
1065,,3.368204649462958e-05,2.5003930537285795e-06,1.1237992881401135e-12,2.067502647012107e-07,4.195412529732462e-12,1.3022984537878995e-06,1.1444160921478905e-09,2.5003930537285795e-06
1066,,3.221304569167934e-05,2.171797494938466e-06,8.299043295702081e-13,1.9369826550474836e-07,1.1402578502842305e-11,1.4402026936497555e-06,1.0224734112918443e-09,2.171797494938466e-06
1067,,2.4777152004810736e-05,2.5798785141482907e-06,5.955937110212572e-13,2.0766506944148812e-07,4.7277451084463605e-12,1.3440432413754338e-06,6.234706161916538e-10,2.5798785141482907e-06
1068,,1.3655388073021513e-05,3.5502251689909143e-06,5.050598023756063e-13,1.8782794340050466e-07,6.19768414963689e-13,7.348639976706279e-07,1.829947110587537e-10,3.5502251689909143e-06
1069,,1.7987851975911436e-05,2.9070289351495076e-06,3.690346769898785e-13,1.6845330840594124e-07,3.364698508254083e-12,9.09716732769601e-07,3.375218585307313e-10,2.9070289351495076e-06
1070,,1.7694658883314347e-05,2.01935184596183e-06,2.8698479672799853e-13,1.4144272796222003e-07,3.948138700029415e-12,9.140029177222984e-07,3.118296437870483e-10,2.01935184596183e-06
1071,,1.968321028411537e-05,2.108592468501689e-06,2.1973565099098085e-13,1.2465743457622618e-07,1.7297944733628482e-11,1.2276498685522921e-06,4.173260787388884e-10,2.108592468501689e-06
1072,,1.3311412338346378e-05,2.2065063838902028e-06,1.4777294393385941e-13,1.3776176751002092e-07,6.759099143050632e-12,1.0616335803634627e-06,1.6903839083405656e-10,2.2065063838902028e-06
1073,,1.1088195179535355e-05,2.684020529911482e-06,9.066645170623822e-14,9.688173138808559e-08,5.162471995063403e-12,9.306821253064754e-07,1.1604333000834923e-10,2.684020529911482e-06
1074,,1.339400723928479e-05,2.467571171878354e-06,3.697638454335377e-13,1.823410823966548e-07,4.024189565618163e-11,1.5916766015202475e-06,2.2029937946655265e-10,2.467571171878354e-06
1075,,2.0614078898373335e-05,2.8482396743994584e-06,3.099633546780221e-13,1.8475902365109532e-07,4.5375408976524816e-11,1.7569494320548374e-06,4.515764721472896e-10,2.8482396743994584e-06
1076,,1.819757086738128e-05,2.9005858249867566e-06,2.340827704247268e-13,1.7818536125638707e-07,5.659491975233547e-11,1.677870692899012e-06,3.812504784853962e-10,2.9005858249867566e-06
1077,,1.713394867723598e-05,2.905516868153464e-06,1.7653288685202231e-13,1.3884335468159538e-07,6.546669687902845e-11,1.8497872484132252e-06,3.5145787693802745e-10,2.905516868153464e-06
1078,,1.8920497187951693e-05,3.5281455941121816e-06,1.2051341697928918e-13,1.5134482455377397e-07,6.255177621406289e-11,1.8472395376197753e-06,4.2294714390256725e-10,3.5281455941121816e-06
1079,,9.258884711163809e-06,2.6415653177517495e-06,8.186378226133979e-14,1.206290299050065e-07,1.5399536045542694e-11,1.4472954720090584e-06,1.050445606938149e-10,2.6415653177517495e-06
1080,,1.5462712997101666e-05,2.9532787711883546e-06,4.9679044335931744e-14,1.2747952993962012e-07,4.434321778344866e-11,1.8493670311428832e-06,2.7644047355241803e-10,2.9532787711883546e-06
1081,,7.911029117884667e-06,2.9182661511743713e-06,2.8198337835649235e-14,1.085196104041379e-07,3.2332867733706244e-11,1.9816156152331765e-06,9.544382975537808e-11,2.9182661511743713e-06
1082,,9.141762312555246e-06,3.1068415506732004e-06,1.1060925512605904e-14,7.560164466131189e-08,1.768945803477291e-11,1.534048692712418e-06,9.081820794736486e-11,3.1068415506732004e-06
1083,,1.1459884293844294e-05,3.517240499431505e-06,1.1200756344895202e-14,9.049950918727692e-08,1.2117044347972284e-11,1.7492128960060966e-06,1.5127019195586401e-10,3.517240499431505e-06
